"Вид_работ
(Group)"	"Наименование_работ
(In group)"	"Объем
(Исходный)"	Вып. до 04.2026	"План на объем
Begin"	Ед.изм.	Норма расхода ч/ч на ед. объем
Разработка - «Прожекторноая мачта ПМЖ-19,3 с молниеотводом»	Разработка грунта вручную, группа грунтов 2	0	0	0	шт	1,68
Бетонные и ж/б конструкции	Укладка блоков и плит ленточных фундаментов при глубине котлована до 4 м, массой конструкций до 0,5 т 	0,03	0	0,03	100 шт	39
Бетонные и ж/б конструкции	Укладка блоков и плит ленточных фундаментов при глубине котлована до 4 м, массой конструкций до 1,5 т	0,24	0	0,24	100 шт	52,4
Демонтаж	Демонтаж блоков фундаментных, массой до 0,5 т	0,05	0	0,05	100 шт	20,6
Демонтаж	Демонтаж блоков фундаментных, массой до 1,5 т	0,36	0	0,36	100 шт	26,2
Демонтаж арматуры и трубопровродов	Демонтаж задвижки Ду80мм Ру1,6Мпа весом 0,05т	9	0	9	шт	1,04
Демонтаж оборудования	Демонтаж резервуара для нефтепродуктов с оборудованием V-50м3 весом 3,008т	3	0	3	шт	18,1
Демонтаж оборудования	Демонтаж резервуара для нефтепродуктов с оборудованием V-5м3 весом 0,652т	1	0	1	шт	6,45
Демонтаж оборудования	Демонтаж резервуара для нефтепродуктов с оборудованием V-5м3 весом 0,652т	1	0	1	шт	6,45
Демонтаж оборудования	Демонтаж бочка мерного весом 0,17т	1	0	1	шт	2,4
Монтажные работы	Щиты и пульты, масса до 50 кг ТЕРм-2001 64	3	0	3	шт	8,45
Монтажные работы	Прибор, устанавливаемый на резьбовых соединениях, масса до 1,5 кг ТЕРм-2001 64	6	0	6	шт	0,84
Монтажные работы	Прибор, устанавливаемый на резьбовых соединениях, масса до 5 кг ТЕРм-2001 64	3	0	3	шт	1,18
Монтажные работы	Приборы, устанавливаемые на металлоконструкциях, щитах и пультах, масса до 5 кг ТЕРм-2001 64	3	0	3	шт	2,64
Монтажные работы	Прибор, устанавливаемый на фланцевых соединениях, масса до 5 кг ТЕРм-2001 64	3	0	3	шт	1,64
Монтажные работы	Прибор, устанавливаемый на фланцевых соединениях, масса до 10 кг ТЕРм-2001 64	6	0	6	шт	2,42
Монтажные работы	Конструкции для установки приборов, масса до 40 кг ТЕРм-2001 64	2	0	2	шт	1,85
Монтажные работы	Присоединение к зажимам жил проводов или кабелей сечением до 2,5 мм2 ТЕРм-2001 64	0,54	0	0,54	100 шт	11,9
Монтажные работы	Заделка кабелей с общим экраном, сечение жилы 1,5 мм2, число жил 5 ТЕРм-2001 64	0,12	0	0,12	100 шт	32,4
Монтажные работы	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 10 ТЕРм-2001 64	12	0	12	шт	0,68
Монтажные работы	Полка кабельная, устанавливаемая на стойках, масса до 0,4 кг ТЕРм-2001 64	0,15	0	0,15	100 шт	9,42
Монтажные работы	Коробка (ящик) с зажимами для кабелей и проводов сечением до 6 мм2, устанавливаемая на конструкции на стене или колонне, количество зажимов до 32 ТЕРм-2001 64	1	0	1	шт	4,12
Бетонные и ж/б конструкции	Постановка болтов строительных с гайками и шайбами ТЕР-2001 64	0,04	0	0,04	100 шт	14,2
Металлоконструкции под технологическое оборудование	Установка анкер-шпилек 	0,08	0	0,08	100 шт	17
Изоляция	Изоляция арматуры из вспененного каучука ("К-флекс")  пластинами (плитами) ТЕР-2001 64	0,1	0	0,1	10 шт	28,4
Кабельные проводки. АТ. ПОЗ.191	Присоединение к зажимам жил проводов или кабелей сечением до 2,5 мм2 ТЕРм-2001 64	15,18	0	15,18	100 шт	11,9
Кабельные проводки. АТ. ПОЗ.191	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 27 ТЕРм-2001 64	40	0	40	шт	1,42
Кабельные проводки. АТ. ПОЗ.191	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 19 ТЕРм-2001 64	24	0	24	шт	1,06
Кабельные проводки. АТ. ПОЗ.191	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 14 ТЕРм-2001 64	8	0	8	шт	0,84
Кабельные проводки. АТ. ПОЗ.191	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 10 ТЕРм-2001 64	26	0	26	шт	0,68
Кабельные проводки. АТ. ПОЗ.191	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 4 ТЕРм-2001 64	4	0	4	шт	0,33
Приборы и оборудование. АТ. ПОЗ.191	Кассета герметизирующая разборного типа для герметизации проходов кабелей через стены во взрывоопасных помещениях, периметр кассеты до 0,75 м ТЕРм-2001 64	4	0	4	шт	3,41
Приборы и оборудование. АТ. ПОЗ.191	Ротаметр, счетчик, преобразователь, устанавливаемые на фланцевых соединениях, диаметр условного прохода до 50 мм ТЕРм-2001 64	2	0	2	шт	1,82
Приборы и оборудование. АТ. ПОЗ.191	Прибор, устанавливаемый на фланцевых соединениях, масса до 5 кг ТЕРм-2001 64	20	0	20	шт	1,64
Приборы и оборудование. АТ. ПОЗ.191	Прибор, устанавливаемый на резьбовых соединениях, масса до 5 кг ТЕРм-2001 64	56	0	56	шт	1,18
Приборы и оборудование. АТ. ПОЗ.191	Ротаметр, счетчик, преобразователь, устанавливаемые на фланцевых соединениях, диаметр условного прохода до 50 мм ТЕРм-2001 64	2	0	2	шт	1,82
Приборы и оборудование. АТ. ПОЗ.191	Прибор, устанавливаемый на резьбовых соединениях, масса до 1,5 кг ТЕРм-2001 64	2	0	2	шт	0,84
Трубные проводки. АТ. ПОЗ.191	Стойка сборных кабельных конструкций (без полок), масса до 1,6 кг ТЕРм-2001 64	0,5	0	0,5	100 шт	18,4
Трубные проводки. АТ. ПОЗ.191	Полка кабельная, устанавливаемая на стойках, масса до 0,4 кг ТЕРм-2001 64	1	0	1	100 шт	9,42
Кабельные проводки. АТ1. ПОЗ.191	Заделка кабелей с экранированными жилами и общим экраном, сечение жилы 1 мм2, число жил 7 ТЕРм-2001 64	0,02	0	0,02	100 шт	39,6
Кабельные проводки. АТ1. ПОЗ.191	Заделка кабелей с общим экраном, сечение жилы 1,5 мм2, число жил 10 ТЕРм-2001 64	0,12	0	0,12	100 шт	42,6
Кабельные проводки. АТ1. ПОЗ.191	Заделка кабелей с общим экраном, сечение жилы 1,5 мм2, число жил 5 ТЕРм-2001 64	0,32	0	0,32	100 шт	32,4
Кабельные проводки. АТ1. ПОЗ.191	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 4 ТЕРм-2001 64	95	0	95	шт	0,33
Кабельные проводки. АТ1. ПОЗ.191	Присоединение к зажимам жил проводов или кабелей сечением до 2,5 мм2 ТЕРм-2001 64	2,57	0	2,57	100 шт	11,9
Приборы и оборудование. АТ1. ПОЗ.191	Коробка (ящик) с зажимами для кабелей и проводов сечением до 6 мм2, устанавливаемая на конструкции на стене или колонне, количество зажимов до 10 ТЕРм-2001 64	1	0	1	шт	1,85
Приборы и оборудование. АТ1. ПОЗ.191	Приборы, устанавливаемые на металлоконструкциях, щитах и пультах, масса до 5 кг ТЕРм-2001 64	3	0	3	шт	2,64
Приборы и оборудование. АТ1. ПОЗ.191	Ротаметр, счетчик, преобразователь, устанавливаемые на фланцевых соединениях, диаметр условного прохода до 50 мм ТЕРм-2001 64	1	0	1	шт	1,82
Приборы и оборудование. АТ1. ПОЗ.191	Прибор, устанавливаемый на резьбовых соединениях, масса до 1,5 кг ТЕРм-2001 64	6	0	6	шт	0,84
Приборы и оборудование. АТ1. ПОЗ.191	Конструкции для установки приборов, масса до 3 кг ТЕРм-2001 64	1	0	1	шт	0,52
Приборы и оборудование. АТ1. ПОЗ.191	Аппарат настенный, масса от 0,15 т до 0,2 т ТЕРм-2001 64	2	0	2	шт	12,6
Приборы и оборудование. АТ1. ПОЗ.191	Приборы, устанавливаемые на металлоконструкциях, щитах и пультах, масса до 5 кг ТЕРм-2001 64	6	0	6	шт	2,64
Приборы и оборудование. АТ1. ПОЗ.191	Прибор, устанавливаемый на фланцевых соединениях, масса до 5 кг ТЕРм-2001 64	2	0	2	шт	1,64
Приборы и оборудование. АТ1. ПОЗ.191	Прибор, устанавливаемый на резьбовых соединениях, масса до 1,5 кг ТЕРм-2001 64	5	0	5	шт	0,84
Приборы и оборудование. АТ1. ПОЗ.191	Коробка (ящик) с зажимами для кабелей и проводов сечением до 6 мм2, устанавливаемая на конструкции на стене или колонне, количество зажимов до 10 ТЕРм-2001 64	8	0	8	шт	1,85
Приборы и оборудование. АТ1. ПОЗ.191	Конструкции для установки приборов, масса до 10 кг ТЕРм-2001 64	8	0	8	шт	0,94
Приборы и оборудование. АТ1. ПОЗ.191	Ротаметр показывающий, диаметр условного прохода до 10 мм; счетчик, диаметр условного прохода до 40 мм, устанавливаемые на резьбовых (муфтовых) соединениях ТЕРм-2001 64	1	0	1	шт	0,94
Приборы и оборудование. АТ1. ПОЗ.191	Прибор, устанавливаемый на резьбовых соединениях, масса до 1,5 кг ТЕРм-2001 64	14	0	14	шт	0,84
Трубные проводки. АТ1. ПОЗ.191	Стойка сборных кабельных конструкций (без полок), масса до 1,6 кг ТЕРм-2001 64	0,35	0	0,35	100 шт	18,4
Трубные проводки. АТ1. ПОЗ.191	Полка кабельная, устанавливаемая на стойках, масса до 0,4 кг ТЕРм-2001 64	0,55	0	0,55	100 шт	9,42
Арматура и трубопровод. водопровод производственно-противопожарный в2	Установка вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром до 100 мм ТЕР-2001 64	1	0	1	шт	2,64
Арматура и трубопровод. водопровод производственно-противопожарный в2	Установка вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром до 50 мм ТЕР-2001 64	4	0	4	шт	1,82
Арматура и трубопровод. водопровод хозяйственно-питьевой в1	Установка вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром до 50 мм ТЕР-2001 64	1	0	1	шт	1,82
Арматура и трубопровод. канализация механически загрязненных вод к4	Установка вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром до 200 мм ТЕР-2001 64	2	0	2	шт	5,12
Монтаж арматуры и трубопроводов. гт	Отвод, изготовленный на монтажной площадке, для трубопроводов из стальных труб на условное давление свыше 10 до 50 МПа, диаметр труб наружный и условный 45х25 мм	0,004	0	0,004	1000 шт	1060
Монтаж арматуры и трубопроводов. гт	Отвод, изготовленный на монтажной площадке, для трубопроводов из стальных труб на условное давление свыше 10 до 50 МПа, диаметр труб наружный и условный 102х60 - 114х65 мм 	0,002	0	0,002	1000 шт	1540
Монтаж арматуры и трубопроводов. гт	Отвод, изготовленный на монтажной площадке, для трубопроводов из стальных труб на условное давление свыше 10 до 50 МПа, диаметр труб наружный и условный 57х32 - 68х40 мм 	0,007	0	0,007	1000 шт	1240
Монтаж арматуры и трубопроводов. гт	Отвод, изготовленный на монтажной площадке, для трубопроводов из стальных труб на условное давление свыше 10 до 50 МПа, диаметр труб наружный и условный 15х6 - 25х10 мм	0,022	0	0,022	1000 шт	840
Монтаж арматуры и трубопроводов. гт	Отвод, изготовленный на монтажной площадке, для трубопроводов из стальных труб на условное давление свыше 10 до 50 МПа, диаметр труб наружный и условный 102х60 - 114х65 мм 	0,011	0	0,011	1000 шт	1540
Монтаж арматуры и трубопроводов. гт	Отвод, изготовленный на монтажной площадке, для трубопроводов из стальных труб на условное давление свыше 10 до 50 МПа, диаметр труб наружный и условный 57х32 - 68х40 мм 	0,005	0	0,005	1000 шт	1240
Монтаж арматуры и трубопроводов. гт	Отвод, изготовленный на монтажной площадке, для трубопроводов из стальных труб на условное давление свыше 10 до 50 МПа, диаметр труб наружный и условный 57х32 - 68х40 мм 	0,018	0	0,018	1000 шт	1240
Монтаж арматуры и трубопроводов. гт	Арматура приварная с ручным приводом или без привода водопроводная на условное давление до 4 МПа, диаметр условного прохода 15 мм	2	0	2	шт	1,06
Монтаж оборудования. гт	Монтаж оборудования без механизмов в помещении, масса оборудования 1 т	2	0	2	шт	18,4
Монтаж оборудования. гт	Монтаж оборудования в помещении, масса оборудования 5 т 	1	0	1	шт	41,2
Приборы. ГТ	Прибор, устанавливаемый на резьбовых соединениях, масса до 1,5 кг	3	0	3	шт	0,84
Приборы. ГТ	Оросители, насадки газового пожаротушения без декоративной розетки	0,2	0	0,2	100 шт	9,4
Приборы. ГТ	Оросители, насадки газового пожаротушения с декоративной розеткой	0,02	0	0,02	100 шт	11,4
Приборы. ГТ	Конструкции для установки приборов, масса до 40 кг	4	0	4	шт	1,85
Приборы. ГТ	Компрессор водокольцевой, масса 0,4 т 	2	0	2	шт	6,45
Приборы. ГТ	Шкаф (пульт) управления навесной, высота, ширина и глубина до 600х600х350 мм	2	0	2	шт	2,84
Козырьки. км1	Постановка болтов строительных с гайками и шайбами ТЕР-2001 64	0,4	0	0,4	100 шт	14,2
м/к под технологическое оборудование. км1	Постановка болтов строительных с гайками и шайбами ТЕР-2001 64	2,05	0	2,05	100 шт	14,2
м/к под технологическое оборудование. км1	Постановка болтов строительных с гайками и шайбами ТЕР-2001 64	0,14	0	0,14	100 шт	14,2
м/к под технологическое оборудование. км1	Постановка болтов строительных с гайками и шайбами ТЕР-2001 64	0,36	0	0,36	100 шт	14,2
м/к под технологическое оборудование. км1	Постановка болтов строительных с гайками и шайбами ТЕР-2001 64	0,08	0	0,08	100 шт	14,2
Площадки. км1	Постановка болтов строительных с гайками и шайбами ТЕР-2001 64	0,84	0	0,84	100 шт	14,2
Приборы и оборудование	Ящик для трубных проводок протяжной, размер до 1000х800 мм(К654) ТЕРм-2001 64	6	0	6	шт	3,62
Приборы и оборудование	Шкаф (пульт) управления навесной, высота, ширина и глубина до 600х600х350 мм(ЩО1, ЩАО1, ЩО2, ЩАО2) ТЕРм-2001 64	4	0	4	шт	2,84
Приборы и оборудование	Ящик с понижающим трансформатором(ЯТП, ОСВМ) ТЕРм-2001 64	4	0	4	шт	1,38
Приборы и оборудование	Кронштейны со светильниками по колоннам, фермам, балкам на мостиках ТЕРм-2001 64	0,22	0	0,22	100 шт	97,2
Приборы и оборудование	Светильник с подвеской на крюк для помещений с тяжелыми условиями среды ТЕРм-2001 64	0,04	0	0,04	100 шт	58,2
Приборы и оборудование	Световые настенные указатели ТЕРм-2001 64	0,07	0	0,07	100 шт	35,6
Приборы и оборудование	Светильник в подвесных потолках, устанавливаемый на закладных деталях, количество ламп в светильнике до 4 ТЕРм-2001 64	0,06	0	0,06	100 шт	48,5
Приборы и оборудование	Светильник отдельно устанавливаемый на штырях с количеством ламп в светильнике 2 ТЕРм-2001 64	0,14	0	0,14	100 шт	41,2
Приборы и оборудование	Светильник отдельно устанавливаемый на подвесах (штангах) с количеством ламп в светильнике 2 ТЕРм-2001 64	0,03	0	0,03	100 шт	54,2
Приборы и оборудование	Светильник потолочный или настенный с креплением винтами или болтами для помещений с тяжелыми условиями среды, уплотненный ТЕРм-2001 64	0,18	0	0,18	100 шт	68,4
Приборы и оборудование	Светильник потолочный или настенный с креплением винтами или болтами для помещений с нормальными условиями среды, одноламповый ТЕРм-2001 64	0,06	0	0,06	100 шт	45,6
Приборы и оборудование	Светильник с ртутными лампами, включая установку ПРА, на трубчатых подвесах, длина подвеса до 2500 мм ТЕРм-2001 64	0,06	0	0,06	100 шт	85,6
Приборы и оборудование	Выключатель полугерметический и герметический ТЕРм-2001 64	0,15	0	0,15	100 шт	48,5
Приборы и оборудование	Выключатель одноклавишный неутопленного типа при открытой проводке ТЕРм-2001 64	0,12	0	0,12	100 шт	38,6
Приборы и оборудование	Розетка штепсельная полугерметическая и герметическая ТЕРм-2001 64	0,01	0	0,01	100 шт	52,4
Приборы и оборудование	Розетка штепсельная неутопленного типа при открытой проводке ТЕРм-2001 64	0,03	0	0,03	100 шт	41,2
Приборы и оборудование	Светильник местного освещения ТЕРм-2001 64	0,06	0	0,06	100 шт	28,4
Приборы и оборудование	Пост управления кнопочный взрывозащищенный с количеством элементов поста до 3, устанавливаемый на конструкции на стене или колонне ТЕРм-2001 64	6	0	6	шт	1,84
Приборы и оборудование	Коробка с зажимами, устанавливаемая на конструкции на стене или колонне, для кабелей или проводов сечением до 16 мм2, с количеством зажимов до 6(КЗПМ) ТЕРм-2001 64	8	0	8	шт	1,54
Монтажные работы. кспхг	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 4 ТЕРм-2001 64	28	0	28	шт	0,33
Монтажные работы. кспхг	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 7 ТЕРм-2001 64	18	0	18	шт	0,49
Монтажные работы. кспхг	Заделка концевая сухая для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 19 ТЕРм-2001 64	18	2	16	шт	1,06
Монтажные работы. кспхг	Заделка концевая сухая для 3-4-жильного кабеля с пластмассовой и резиновой изоляцией напряжением до 1 кВ, сечение одной жилы до 35 мм2 ТЕРм-2001 64	304	5	299	шт	1,58
Монтажные работы. кспхг	Заделка концевая сухая для 3-4-жильного кабеля с пластмассовой и резиновой изоляцией напряжением до 1 кВ, сечение одной жилы до 120 мм2 ТЕРм-2001 64	22	22	0	шт	2,4
Монтажные работы. кспхг	Заделка концевая сухая для 3-4-жильного кабеля с пластмассовой и резиновой изоляцией напряжением до 1 кВ, сечение одной жилы до 185 мм2 ТЕРм-2001 64	20	10	10	шт	3,12
Монтажные работы. кспхг	Муфта соединительная эпоксидная для 3-4-жильного кабеля напряжением до 1кВ, сечение одной жилы до 35 мм2 ТЕРм-2001 64	4	0	4	шт	3,62
Монтажные работы. кспхг	Муфта соединительная эпоксидная для 3-4-жильного кабеля напряжением до 1кВ, сечение одной жилы до 120 мм2 ТЕРм-2001 64	4	0	4	шт	5,42
Монтажные работы. кспхг	Муфта соединительная эпоксидная для 3-4-жильного кабеля напряжением до 1кВ, сечение одной жилы до 185 мм2 ТЕРм-2001 64	4	0	4	шт	7,2
Монтажные работы. кспхг	Муфта соединительная эпоксидная для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 7 ТЕРм-2001 64	5	0	5	шт	2,4
Монтажные работы. кспхг	Муфта соединительная эпоксидная для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 19 ТЕРм-2001 64	1	0	1	шт	3,62
Монтажные работы. кспхг	Присоединение к зажимам жил проводов или кабелей сечением до 6 мм2 ТЕРм-2001 64	0,3	0,02	0,28	100 шт	14,2
Монтажные работы. кспхг	Присоединение к зажимам жил проводов или кабелей сечением до 16 мм2 ТЕРм-2001 64	0,24	0,2	0,04	100 шт	18,5
Монтажные работы. кспхг	Присоединение к зажимам жил проводов или кабелей сечением до 35 мм2 ТЕРм-2001 64	0,3	0,1	0,2	100 шт	24
Монтажные работы. кспхг	Присоединение к зажимам жил проводов или кабелей сечением до 70 мм2 ТЕРм-2001 64	0,05	0	0,05	100 шт	31,2
Монтажные работы. кспхг	Присоединение к зажимам жил проводов или кабелей сечением до 150 мм2 ТЕРм-2001 64	0,04	0	0,04	100 шт	41,2
Монтажные работы. кспхг	Присоединение к зажимам жил проводов или кабелей сечением до 240 мм2 ТЕРм-2001 64	0,08	0	0,08	100 шт	52,4
Монтажные работы. кспхг	Шкаф (пульт) управления навесной, высота, ширина и глубина до 900х600х500 мм ТЕРм-2001 64	2	2	0	шт	3,62
Монтажные работы. кспхг	Шкаф (пульт) управления навесной, высота, ширина и глубина до 1200х600х500 мм ТЕРм-2001 64	4	4	0	шт	5,62
Монтажные работы. кспхг	Шкаф (пульт) управления навесной, высота, ширина и глубина до 600х600х350 мм ТЕРм-2001 64	1	0	1	шт	2,84
Монтажные работы. кспхг	Ящик с одним трехполюсным рубильником, или с трехполюсным рубильником и тремя предохранителями, или с тремя блоками "предохранитель-выключатель", или с тремя предохранителями, устанавливаемый на конст	3	0	3	шт	1,85
Монтажные работы. кспхг	Пост управления кнопочный взрывозащищенный с количеством элементов поста до 3, устанавливаемый на конструкции на стене или колонне ТЕРм-2001 64	16	0	16	шт	1,84
Монтажные работы. кспхг	Пост управления кнопочный общего назначения, устанавливаемый на конструкции на стене или колонне, количество элементов поста до 3 ТЕРм-2001 64	7	0	7	шт	1,24
Монтажные работы. кспхг	Автомат одно-, двух-, трехполюсный, устанавливаемый на конструкции на стене или колонне, на ток до 25 А ТЕРм-2001 64	1	0	1	шт	1,18
Монтажные работы. кспхг	Автомат одно-, двух-, трехполюсный, устанавливаемый на конструкции на стене или колонне, на ток до 250 А ТЕРм-2001 64	2	2	0	шт	3,12
Монтажные работы. кспхг	Стойка сборных кабельных конструкций (без полок), масса до 1,6 кг ТЕРм-2001 64	19	5,49	13,51	100 шт	18,4
Монтажные работы. кспхг	Стойка сборных кабельных конструкций (без полок), масса до 2,4 кг ТЕРм-2001 64	14	14	0	100 шт	24,5
Монтажные работы. кспхг	Стойка сборных кабельных конструкций (без полок), масса до 4 кг ТЕРм-2001 64	0,8	0,33	0,47	100 шт	31,3
Монтажные работы. кспхг	Полка кабельная, устанавливаемая на стойках, масса до 0,7 кг ТЕРм-2001 64	149	148,83	0,17	100 шт	9,42
Монтажные работы. кспхг	Коробка (ящик) с зажимами для кабелей и проводов сечением до 6 мм2, устанавливаемая на конструкции на стене или колонне, количество зажимов до 20 ТЕРм-2001 64	8	0	8	шт	2,64
Монтажные работы. кспхг	Подготовка электрической машины переменного тока с короткозамкнутым ротором, со щитовыми подшипниками, поступающей в собранном виде, к испытанию, сдаче под наладку и пуску, присоединение к электрическ	22	0	22	шт	3,41
Прожекторное освещение и заземление. кспхг	Заделка концевая сухая для 3-4-жильного кабеля с пластмассовой и резиновой изоляцией напряжением до 1 кВ, сечение одной жилы до 35 мм2 ТЕРм-2001 64	70	0	70	шт	1,58
Прожекторное освещение и заземление. кспхг	Щиток до трех групп, устанавливаемый в обхват колонн ТЕРм-2001 64	7	0	7	шт	2,1
Прожекторное освещение и заземление. кспхг	Светильник, устанавливаемый вне зданий с лампами ртутными ТЕРм-2001 64	7	0	7	шт	1,82
Прожекторное освещение и заземление. кспхг	Прожектор, отдельно устанавливаемый на стальной мачте, с лампой мощностью 1000 Вт ТЕРм-2001 64	0,21	0	0,21	100 шт	245
Прожекторное освещение и заземление. кспхг	Ящик для трубных проводок протяжной, размер до 1000х800 мм ТЕРм-2001 64	7	2	5	шт	3,62
Прожекторное освещение и заземление. кспхг	Коробка (ящик) с зажимами для кабелей и проводов сечением до 6 мм2, устанавливаемая на конструкции на стене или колонне, количество зажимов до 20 ТЕРм-2001 64	8	0	8	шт	2,64
Прожекторное освещение и заземление. кспхг	Заземлитель вертикальный из круглой стали диаметром 16 мм ТЕРм-2001 64	16,5	1	15,5	10 шт	8,45
Прожекторное освещение и заземление. кспхг	Заделка концевая сухая для 3-4-жильного кабеля с пластмассовой и резиновой изоляцией напряжением до 1 кВ, сечение одной жилы до 35 мм2 ТЕРм-2001 64	6	0	6	шт	1,58
(дополнение). монтажные работы. кспхг	Стойка сборных кабельных конструкций (без полок), масса до 2,4 кг	7	1,234	5,766	100 шт	24,5
(дополнение). монтажные работы. кспхг	Стойка сборных кабельных конструкций (без полок), масса до 4 кг	2	0	2	100 шт	31,3
Монтажные работы. кабельные конструкции. атс. кспхг	Спуск-подъем желоба 	4	0	4	шт	0,38
Монтажные работы. кабельные конструкции. атс. кспхг	Закругление желоба 	4	0	4	шт	0,38
Приборы и оборудование. атс. кспхг	Аккумулятор кислотный стационарный, тип С-1, СК-1 	2	0	2	шт	2,42
Приборы и оборудование. атс. кспхг	Автоматическое распределительное устройство массой до 0,25 т ТЕРм-2001 64	1	0	1	шт	4,12
Приборы и оборудование. атс. кспхг	Кроссировка линий в кроссе длиной до 4 м, двухпроводная .Прим	50	0	50	10 шт	0,84
Приборы и оборудование. атс. кспхг	Оборудование радиотрансляционных узлов шкаф или статив (стойка), масса до 300 кг 	2	0	2	шт	16,4
Монтаж стоек и полок. внутриплощадочные сети. дс	Стойка, полустойка, каркас стойки или шкаф, масса до 300 кг	1	0	1	шт	16,4
Монтаж стоек и полок. внутриплощадочные сети. дс	Полка кабельная, устанавливаемая на стойках, масса до 0,7 кг	12	0	12	100 шт	9,42
Монтаж стоек и полок. внутриплощадочные сети. дс	Стойка сборных кабельных конструкций (без полок), масса до 2,4 кг	11,2	0,41	10,79	100 шт	24,5
Монтажные работы. внутриплощадочные сети. дс	Муфта прямая на кабеле в котлованах, емкость до 10х2	10	0	10	шт	4,12
Монтажные работы. внутриплощадочные сети. дс	Конструкция для установки извещателя	38	0	38	шт	0,46
Монтажные работы. внутриплощадочные сети. дс	Устройство ввода в здание	5	0	5	шт	4,56
Монтаж шкафов, приборов. внутриплощадочные сети. дс	Реле, ключ, кнопка и др. с подготовкой места установки	5	0	5	шт	0,38
Монтаж шкафов, приборов. внутриплощадочные сети. дс	Съемные и выдвижные блоки (модули, ячейки, ТЭЗ), масса до 20 кг	10	0	10	шт	0,54
Монтаж шкафов, приборов. внутриплощадочные сети. дс	Громкоговоритель или звуковая колонка в помещении	25	24	1	шт	1,85
Монтаж шкафов, приборов. внутриплощадочные сети. дс	Плата дополнительная, устанавливаемая на готовом месте стойки	5	0	5	шт	0,31
Монтаж шкафов, приборов. внутриплощадочные сети. дс	Таксофон и аппарат телефонный в сырых помещениях	12	0	12	шт	1,38
Монтаж шкафов, приборов. внутриплощадочные сети. дс	Шкаф или панель коммутации связи и сигнализации на стене или в нише, количество пар до 20	2	2	0	шт	3,41
Монтаж шкафов, приборов. внутриплощадочные сети. дс	Коробка (ящик) с зажимами для кабелей и проводов сечением до 6 мм2, устанавливаемая на конструкции на стене или колонне, количество зажимов до 20	17	0	17	шт	2,64
Монтаж стоек и полок. внутриплощадочные сети. сс	Полка кабельная, устанавливаемая на стойках, масса до 0,7 кг	10	0	10	100 шт	9,42
Монтаж стоек и полок. внутриплощадочные сети. сс	Стойка сборных кабельных конструкций (без полок), масса до 1,6 кг	10	0	10	100 шт	18,4
Монтажные работы.  внутриплощадочные сети. сс	Коробка распределительная настенная на кабеле с пластмассовой оболочкой	66	0	66	шт	0,46
Монтажные работы.  внутриплощадочные сети. сс	Муфта соединительная эпоксидная для контрольного кабеля сечением одной жилы до 2,5 мм2, количество жил до 7	10	0	10	шт	2,4
Монтажные работы.  внутриплощадочные сети. сс	Муфта прямая на кабеле в котлованах, емкость до 20х2	12	0	12	шт	2,1
Монтаж шкафов. внутриплощадочные сети. сс	Устройство ввода в здание	3	0	3	шт	4,56
Монтаж шкафов. внутриплощадочные сети. сс	Шкаф или панель коммутации связи и сигнализации на стене или в нише, количество пар до 20	6	0	6	шт	3,41
Монтаж приборов. внутриплощадочные сети. сс	Громкоговоритель или звуковая колонка в помещении	25	0	25	шт	1,85
Монтаж приборов. внутриплощадочные сети. сс	Реле, ключ, кнопка и др. с подготовкой места установки	25	0	25	шт	0,38
Монтажные работы.  кабельные конструкции	Стойка сборных кабельных конструкций (без полок), масса до 1,6 кг	6,3	2,29	4,01	100 шт	18,4
Монтажные работы.  кабельные конструкции	Стойка сборных кабельных конструкций (без полок), масса до 4 кг	4,2	0	4,2	100 шт	31,3
Монтажные работы.  кабельные конструкции	Полка кабельная, устанавливаемая на стойках, масса до 0,7 кг	22,3	6,85	15,45	100 шт	9,42
Монтажные работы.  кабельные конструкции	Коробка (ящик) с зажимами для кабелей и проводов сечением до 6 мм2, устанавливаемая на конструкции на стене или колонне, количество зажимов до 32	2	2	0	шт	4,12
Монтажные работы.  кабельные конструкции	Коробка с зажимами, устанавливаемая на конструкции на стене или колонне, для кабелей или проводов сечением до 70 мм2, с количеством зажимов до 6	11	8	3	шт	3,12
